offense_id,incident_id,attempt_complete_flag,location_id,agency_id,incident_date,incident_hour,cleared_except_id,cleared_except_date,,incident_id,offender_id,age,sex_code,Offense- Offense ID,Offense-Incident ID,Offense- Offense Type ID,Offense-Location ID
95846028,87594431,C,20,20356,7/24/2016 0:00,1,6,,,87594431,98844377,31,M,95846028,87594431,56,20
95846863,87594685,C,20,20129,10/6/2016 0:00,10,2,11/14/2016 0:00,,87594685,98845474,44,M,95846863,87594685,56,20
95847810,87596084,C,25,20354,11/30/2016 0:00,14,6,,,87596084,98846192,49,M,95847810,87596084,56,25
95849369,87596701,C,20,20356,10/7/2016 0:00,6,6,,,87596701,98846799,32,M,95849369,87596701,56,20
95849438,87597649,C,20,20129,10/13/2016 0:00,11,2,11/17/2016 0:00,,87597649,98846870,33,M,95849438,87597649,56,20
95849548,87597749,C,20,20371,10/8/2016 0:00,23,6,,,87597749,98847847,,,95849548,87597749,56,20
95850051,87598179,C,25,20373,9/24/2016 0:00,8,6,,,87598179,98848518,15,M,95850051,87598179,56,25
95852436,87599009,A,20,20373,3/1/2016 0:00,,6,,,87599009,98851127,11,M,95852436,87599009,56,20
95853511,87600507,C,20,20388,10/2/2016 0:00,,6,,,87600507,98852064,71,M,95853511,87600507,56,20
95854372,87600828,C,20,20356,11/4/2016 0:00,8,6,,,87600828,98852164,37,M,95854372,87600828,56,20
95854780,87601206,C,25,20356,11/4/2016 0:00,9,6,,,87601206,98853452,14,M,95854780,87601206,56,25
95857727,87604474,C,41,20356,11/21/2016 0:00,9,6,,,87604474,98856362,14,M,95857727,87604474,56,41
95857775,87605521,C,20,20356,10/14/2016 0:00,12,6,,,87605521,98857396,40,M,95857775,87605521,56,20
95859895,87606997,C,20,20406,10/6/2016 0:00,11,6,,,87606997,98859515,29,M,95859895,87606997,56,20
95861084,87607112,C,14,20406,10/9/2016 0:00,21,4,11/27/2016 0:00,,87607112,98859703,21,M,95861084,87607112,56,14
95861393,87608020,C,3,20406,11/2/2016 0:00,1,4,11/9/2016 0:00,,87608020,98860126,45,M,95861393,87608020,56,3
,,,,,,,,,,87608020,98860129,30,M,95861393,87608020,56,3
95862777,87608418,C,21,20417,10/23/2016 0:00,1,6,,,87608418,98860508,23,M,95862777,87608418,56,21
,,,,,,,,,,87608418,98860509,24,M,95862777,87608418,56,21
95862936,87609562,C,20,20406,11/17/2016 0:00,12,6,,,87609562,98861634,51,M,95862936,87609562,56,20
95864781,87610593,C,20,20421,7/22/2016 0:00,13,6,,,87610593,98862661,30,M,95864781,87610593,56,20
95866867,87611504,C,20,20424,9/15/2016 0:00,16,6,,,87611504,98865620,,U,95866867,87611504,56,20
95867529,87613938,C,41,20129,11/1/2016 0:00,13,6,,,87613938,98866287,13,M,95867529,87613938,56,41
95869379,87614682,C,20,20416,11/2/2016 0:00,2,6,,,87614682,98868195,53,M,95869379,87614682,56,20
95872543,87617566,C,25,20437,4/28/2016 0:00,10,6,,,87617566,98871357,43,M,95872543,87617566,56,25
95873293,87618026,A,25,20437,5/31/2016 0:00,15,5,11/30/2016 0:00,,87618026,98871872,31,M,95873293,87618026,56,25
95873573,87618984,C,20,20437,8/18/2016 0:00,22,6,,,87618984,98873418,,U,95873573,87618984,56,20
95874711,87619026,C,1,20437,8/3/2016 0:00,10,6,,,87619026,98873524,28,M,95874711,87619026,56,1
95873825,87619210,C,20,20429,7/25/2016 0:00,7,6,,,87619210,98873907,30,M,95873825,87619210,56,20
95873774,87619783,C,7,20408,11/15/2016 0:00,21,6,,,87619783,98873813,,M,95873774,87619783,56,7
95875060,87619846,C,8,20408,11/16/2016 0:00,18,6,,,87619846,98873884,21,M,95875060,87619846,56,8
95875454,87620202,C,13,20437,9/21/2016 0:00,15,6,,,87620202,98872861,50,M,95875454,87620202,56,13
95876220,87620511,C,11,20453,8/1/2016 0:00,0,6,,,87620511,98874639,37,M,95876220,87620511,56,11
95876558,87620908,C,20,20437,10/30/2016 0:00,0,6,,,87620908,98875373,12,M,95876558,87620908,56,20
95876809,87621123,C,24,20408,11/22/2016 0:00,9,6,,,87621123,98875625,53,F,95876809,87621123,56,24
,,,,,,,,,,87621123,98875626,50,F,95876809,87621123,56,24
95876324,87621693,C,20,20437,10/25/2016 0:00,15,6,,,87621693,98875148,49,M,95876324,87621693,56,20
95877491,87622101,C,20,20437,10/22/2016 0:00,0,6,,,87622101,98876358,29,M,95877491,87622101,56,20
95877713,87622296,C,20,20408,10/31/2016 0:00,0,6,,,87622296,98876592,39,M,95877713,87622296,56,20
95879119,87623008,C,20,20408,11/20/2016 0:00,14,6,,,87623008,98877372,45,M,95879119,87623008,56,20
95879025,87623439,C,25,20437,11/15/2016 0:00,6,6,,,87623439,98878225,,U,95879025,87623439,56,25
95881262,87625509,C,21,20408,11/22/2016 0:00,8,6,,,87625509,98880068,,M,95881262,87625509,56,21
95881390,87625612,C,25,20437,11/23/2016 0:00,9,6,,,87625612,98880204,13,F,95881390,87625612,56,25
95883328,87626429,C,20,20458,11/6/2016 0:00,0,6,,,87626429,98881452,22,M,95883328,87626429,56,20
95885738,87629727,C,20,20129,11/11/2016 0:00,20,2,11/14/2016 0:00,,87629727,98884446,23,M,95885738,87629727,56,20
95885826,87629796,C,20,20456,7/26/2016 0:00,23,6,,,87629796,98884523,28,M,95885826,87629796,56,20
95886687,87629855,C,13,20129,11/13/2016 0:00,14,6,,,87629855,98885496,32,M,95886687,87629855,56,13
95894075,87636950,C,41,20429,11/16/2016 0:00,10,4,11/18/2016 0:00,,87636950,98892786,17,M,95894075,87636950,56,41
95896035,87638303,C,41,20429,11/17/2016 0:00,9,6,,,87638303,98895269,13,M,95896035,87638303,56,41
,,,,,,,,,,87638303,98894725,13,M,95896035,87638303,56,41
,,,,,,,,,,87638303,98895270,13,M,95896035,87638303,56,41
95896632,87639069,C,20,20466,1/3/2016 0:00,12,6,,,87639069,98895372,41,M,95896632,87639069,56,20
95899984,87641997,C,20,20129,5/1/2016 0:00,0,4,11/17/2016 0:00,,87641997,98898705,40,M,95899984,87641997,56,20
95901880,87644814,C,20,20456,11/8/2016 0:00,22,6,,,87644814,98901587,18,M,95901880,87644814,56,20
95905268,87646833,C,20,20466,7/25/2016 0:00,15,2,8/18/2016 0:00,,87646833,98902975,14,M,95905268,87646833,56,20
95907339,87648879,C,20,20466,4/1/2016 0:00,0,6,,,87648879,98904998,36,M,95907339,87648879,56,20
95909254,87650727,C,20,20471,7/13/2016 0:00,21,6,,,87650727,98907914,28,M,95909254,87650727,56,20
95911252,87651595,C,20,20471,9/11/2016 0:00,2,6,,,87651595,98908904,49,M,95911252,87651595,56,20
95912402,87652796,C,20,20471,10/25/2016 0:00,0,6,,,87652796,98910019,49,M,95912402,87652796,56,20
95914627,87654923,C,14,20129,11/22/2016 0:00,0,6,,,87654923,98912785,,,95914627,87654923,56,14
95916174,87655421,C,20,20460,9/9/2016 0:00,8,6,,,87655421,98913766,12,F,95916174,87655421,56,20
,,,,,,,,,,87655421,98914410,14,F,95916174,87655421,56,20
95916758,87656355,C,18,20460,9/20/2016 0:00,20,2,10/11/2016 0:00,,87656355,98914997,35,M,95916758,87656355,56,18
,,,,,,,,,,87656355,98914994,57,M,95916758,87656355,56,18
95916687,87656864,C,20,20441,1/10/2016 0:00,16,6,,,87656864,98915260,13,M,95916687,87656864,56,20
95918646,87658696,C,41,20129,11/22/2016 0:00,12,6,,,87658696,98917209,,,95918646,87658696,56,41
95920268,87659297,C,20,20441,8/9/2016 0:00,11,6,,,87659297,98917827,42,M,95920268,87659297,56,20
95920407,87659425,C,20,20441,8/18/2016 0:00,19,6,,,87659425,98917972,17,M,95920407,87659425,56,20
95921784,87660416,C,5,20460,10/5/2016 0:00,18,2,11/30/2016 0:00,,87660416,98919817,44,M,95921784,87660416,56,5
95921944,87661336,C,20,20441,9/12/2016 0:00,22,4,11/29/2016 0:00,,87661336,98920445,65,M,95921944,87661336,56,20
95923349,87661930,C,20,20460,10/18/2016 0:00,0,2,11/30/2016 0:00,,87661930,98920856,7,M,95923349,87661930,56,20
95922816,87661989,C,18,20477,11/4/2016 0:00,0,6,,,87661989,98921419,,,95922816,87661989,56,18
95922711,87662614,C,41,20466,11/7/2016 0:00,14,4,11/14/2016 0:00,,87662614,98921318,14,M,95922711,87662614,56,41
95925455,87663903,C,20,20478,11/5/2016 0:00,,6,,,87663903,98923457,69,M,95925455,87663903,56,20
,,,,,,,,,,87663903,98922999,45,F,95925455,87663903,56,20
95924756,87664562,C,13,20441,10/4/2016 0:00,14,6,,,87664562,98922897,,,95924756,87664562,56,13
95925471,87664664,A,20,20473,9/14/2016 0:00,17,2,11/21/2016 0:00,,87664664,98923016,15,M,95925471,87664664,56,20
95926813,87665805,C,41,20473,11/1/2016 0:00,15,6,,,87665805,98925419,,U,95926813,87665805,56,41
95931877,87669861,C,40,20482,9/10/2016 0:00,11,6,,,87669861,98930505,,M,95931877,87669861,56,40
,,,,,,,,,,87669861,98930506,32,M,95931877,87669861,56,40
95931956,87669924,C,13,20482,9/19/2016 0:00,11,6,,,87669924,98929889,37,M,95931956,87669924,56,13
95932424,87669990,C,40,20482,9/26/2016 0:00,15,6,,,87669990,98930659,23,M,95932424,87669990,56,40
95931752,87670636,C,4,20129,11/27/2016 0:00,16,6,,,87670636,98930375,47,M,95931752,87670636,56,4
95936696,87674954,C,20,20129,11/29/2016 0:00,,6,,,87674954,98935242,41,M,95936696,87674954,56,20
95946244,87682882,C,40,20486,9/30/2016 0:00,1,6,,,87682882,98944190,22,M,95946244,87682882,56,40
95957152,87691382,A,41,20460,11/18/2016 0:00,12,2,11/29/2016 0:00,,87691382,98955054,8,M,95957152,87691382,56,41
95960029,87694467,C,20,20445,9/2/2016 0:00,23,6,,,87694467,98960309,,M,95960029,87694467,56,20
95959085,87695072,C,20,20445,9/1/2016 0:00,3,6,,,87695072,98957992,38,M,95959085,87695072,56,20
95961590,87696382,C,20,20445,9/2/2016 0:00,22,6,,,87696382,98959528,43,M,95961590,87696382,56,20
95960005,87696384,C,20,20475,7/1/2016 0:00,0,6,,,87696384,98959530,10,M,95960005,87696384,56,20
95964214,87698864,C,25,20475,7/17/2016 0:00,12,2,11/21/2016 0:00,,87698864,98963185,34,M,95964214,87698864,56,25
95967706,87701774,C,41,20445,9/6/2016 0:00,11,6,,,87701774,98966029,,,95967706,87701774,56,41
95974256,87707315,C,40,20445,9/14/2016 0:00,11,6,,,87707315,98972421,17,M,95974256,87707315,56,40
95975537,87708160,C,20,20445,9/16/2016 0:00,9,6,,,87708160,98973920,63,M,95975537,87708160,56,20
95974900,87708906,C,13,20445,9/17/2016 0:00,4,6,,,87708906,98975087,56,M,95974900,87708906,56,13
95976322,87709177,C,20,20475,11/9/2016 0:00,8,6,,,87709177,98974718,92,M,95976322,87709177,56,20
95977751,87710486,C,13,20445,9/20/2016 0:00,0,6,,,87710486,98975936,,,95977751,87710486,56,13
95979879,87713636,C,20,20445,9/22/2016 0:00,0,6,,,87713636,98979117,67,M,95979879,87713636,56,20
95985346,87717361,A,20,20445,9/29/2016 0:00,7,2,10/18/2016 0:00,,87717361,98983659,49,M,95985346,87717361,56,20
95986604,87717988,C,21,20445,10/1/2016 0:00,21,6,,,87717988,98983848,25,M,95986604,87717988,56,21
95985901,87718341,C,41,20445,9/9/2016 0:00,12,2,10/5/2016 0:00,,87718341,98986241,4,M,95985901,87718341,56,41
95987478,87719348,C,20,20445,10/8/2016 0:00,4,6,,,87719348,98986006,30,M,95987478,87719348,56,20
95988275,87719676,C,13,20445,10/10/2016 0:00,2,6,,,87719676,98986603,21,M,95988275,87719676,56,13
95988949,87720302,C,20,20445,10/16/2016 0:00,3,6,,,87720302,98989371,22,M,95988949,87720302,56,20
95989646,87721358,C,40,20445,10/14/2016 0:00,9,6,,,87721358,98989192,14,M,95989646,87721358,56,40
95989669,87721380,C,20,20445,8/1/2016 0:00,0,6,,,87721380,98989223,50,M,95989669,87721380,56,20
95990007,87721685,C,1,20445,10/13/2016 0:00,13,6,,,87721685,98989569,11,M,95990007,87721685,56,1
95991914,87722487,C,20,20445,10/22/2016 0:00,10,6,,,87722487,98990514,26,M,95991914,87722487,56,20
95991043,87723242,C,20,20445,10/25/2016 0:00,1,6,,,87723242,98991371,53,M,95991043,87723242,56,20
95992137,87723686,C,20,20445,10/22/2016 0:00,19,6,,,87723686,98990741,68,M,95992137,87723686,56,20
95992762,87724259,C,20,20445,9/2/2016 0:00,,6,,,87724259,98992377,60,M,95992762,87724259,56,20
95997383,87728627,C,46,20445,11/11/2016 0:00,17,2,11/11/2016 0:00,,87728627,98997065,22,M,95997383,87728627,56,46
96000093,87731160,C,20,20445,11/10/2016 0:00,4,6,,,87731160,98999797,36,M,96000093,87731160,56,20
97204734,88804343,C,20,20053,12/2/2016 0:00,13,6,,,88804343,100237293,47,M,97204734,88804343,56,20
97204710,88805742,C,46,20050,12/14/2016 0:00,1,6,,,88805742,100237267,39,M,97204710,88805742,56,46
97204736,88805767,C,20,20053,12/2/2016 0:00,13,6,,,88805767,100237295,49,M,97204736,88805767,56,20
97205022,88806012,C,20,20042,9/22/2016 0:00,16,6,,,88806012,100237592,15,M,97205022,88806012,56,20
97203096,88806069,C,11,20042,10/7/2016 0:00,11,2,11/10/2016 0:00,,88806069,100238070,13,M,97203096,88806069,56,11
97205219,88806191,C,20,20042,11/2/2016 0:00,11,6,,,88806191,100237810,47,M,97205219,88806191,56,20
97205429,88806379,C,5,20069,6/15/2016 0:00,,6,,,88806379,100238222,55,M,97205429,88806379,56,5
97205545,88806478,C,24,20069,11/9/2016 0:00,,6,,,88806478,100239135,46,M,97205545,88806478,56,24
97206188,88806541,C,20,20051,4/21/2016 0:00,16,6,,,88806541,100238171,16,M,97206188,88806541,56,20
97206569,88806870,C,20,20079,1/26/2016 0:00,,6,,,88806870,100238527,49,M,97206569,88806870,56,20
97205676,88807603,C,20,20051,9/5/2016 0:00,0,6,,,88807603,100238335,32,M,97205676,88807603,56,20
97206381,88807660,C,41,20051,9/15/2016 0:00,8,6,,,88807660,100239326,16,M,97206381,88807660,56,41
97206435,88807751,C,11,20042,12/27/2016 0:00,10,6,,,88807751,100238421,49,M,97206435,88807751,56,11
97206536,88807930,A,21,20074,12/4/2016 0:00,20,4,12/7/2016 0:00,,88807930,100238498,18,M,97206536,88807930,56,21
97206685,88808308,C,20,20079,10/24/2016 0:00,,2,12/22/2016 0:00,,88808308,100240086,17,M,97206685,88808308,56,20
97207694,88808510,C,20,20068,12/30/2016 0:00,15,6,,,88808510,100240311,35,M,97207694,88808510,56,20
97206964,88808923,C,20,20090,11/4/2016 0:00,15,6,,,88808923,100240756,13,M,97206964,88808923,56,20
97210806,88809857,C,11,20113,9/30/2016 0:00,0,2,12/31/2016 0:00,,88809857,100243475,14,M,97210806,88809857,56,11
97209843,88809984,C,13,20112,12/27/2016 0:00,1,6,,,88809984,100243786,19,M,97209843,88809984,56,13
97211244,88810033,C,20,20122,10/7/2016 0:00,11,6,,,88810033,100243919,33,M,97211244,88810033,56,20
97211681,88810208,C,13,20130,9/20/2016 0:00,12,6,,,88810208,100244349,,U,97211681,88810208,56,13
97212142,88810246,C,20,20130,9/27/2016 0:00,7,6,,,88810246,100244458,42,M,97212142,88810246,56,20
97211788,88810249,C,3,20130,9/30/2016 0:00,0,6,,,88810249,100244471,,,97211788,88810249,56,3
97211633,88812186,C,40,20133,3/23/2016 0:00,13,4,3/23/2016 0:00,,88812186,100244308,20,M,97211633,88812186,56,40
97211903,88812411,C,40,20133,9/20/2016 0:00,18,4,9/22/2016 0:00,,88812411,100245220,19,M,97211903,88812411,56,40
97213413,88812890,C,41,20142,12/5/2016 0:00,12,6,,,88812890,100246071,13,M,97213413,88812890,56,41
,,,,,,,,,,88812890,100246073,13,M,97213413,88812890,56,41
97213543,88813017,C,41,20135,12/7/2016 0:00,14,6,,,88813017,100245577,14,M,97213543,88813017,56,41
97213969,88813420,C,20,20155,12/1/2016 0:00,,6,,,88813420,100246642,55,M,97213969,88813420,56,20
97214082,88813773,C,11,20152,6/24/2016 0:00,,6,,,88813773,100245811,50,M,97214082,88813773,56,11
97212875,88813881,C,20,20148,8/10/2016 0:00,23,6,,,88813881,100247072,24,M,97212875,88813881,56,20
97216642,88814347,C,7,20171,12/14/2016 0:00,20,4,12/14/2016 0:00,,88814347,100249249,69,M,97216642,88814347,56,7
97212833,88814664,C,20,20159,10/29/2016 0:00,4,4,12/30/2016 0:00,,88814664,100245892,38,M,97212833,88814664,56,20
97214412,88814815,C,13,20144,8/28/2016 0:00,14,6,,,88814815,100247093,64,M,97214412,88814815,56,13
97215080,88815367,C,25,20148,12/9/2016 0:00,7,6,,,88815367,100248253,36,M,97215080,88815367,56,25
97215583,88816267,C,20,20105,2/3/2016 0:00,12,6,,,88816267,100248673,47,M,97215583,88816267,56,20
,,,,,,,,,,88816267,100249674,,U,97215583,88816267,56,20
97216024,88816882,C,20,20105,5/8/2016 0:00,3,6,,,88816882,100251092,21,M,97216024,88816882,56,20
97218457,88817256,C,20,20105,7/1/2016 0:00,15,6,,,88817256,100250850,47,M,97218457,88817256,56,20
97219656,88817489,C,20,20194,6/1/2016 0:00,20,6,,,88817489,100252164,43,M,97219656,88817489,56,20
97219654,88818553,C,20,20194,7/16/2016 0:00,17,6,,,88818553,100252163,,U,97219654,88818553,56,20
97222050,88820731,C,5,20105,9/11/2016 0:00,12,6,,,88820731,100254555,43,M,97222050,88820731,56,5
97222491,88821087,C,13,20212,12/6/2016 0:00,8,6,,,88821087,100254981,19,M,97222491,88821087,56,13
97222712,88821249,C,20,20177,11/10/2016 0:00,0,6,,,88821249,100256188,11,M,97222712,88821249,56,20
97222771,88821306,C,20,20177,11/16/2016 0:00,13,6,,,88821306,100255316,59,M,97222771,88821306,56,20
97222780,88821313,C,20,20105,8/14/2016 0:00,8,4,12/26/2016 0:00,,88821313,100256266,13,M,97222780,88821313,56,20
97222463,88821633,C,20,20105,10/6/2016 0:00,17,6,,,88821633,100254960,35,M,97222463,88821633,56,20
97222515,88821654,C,20,20177,11/14/2016 0:00,11,6,,,88821654,100255139,59,M,97222515,88821654,56,20
97223117,88821658,C,46,20212,8/9/2016 0:00,16,6,,,88821658,100255010,34,M,97223117,88821658,56,46
97224245,88822706,C,20,20212,1/1/2016 0:00,12,6,,,88822706,100255791,39,M,97224245,88822706,56,20
97224880,88823242,C,41,20220,12/20/2016 0:00,8,6,,,88823242,100258337,18,M,97224880,88823242,56,41
97224963,88823315,C,20,20105,10/28/2016 0:00,17,6,,,88823315,100258425,,M,97224963,88823315,56,20
97225076,88823406,C,21,20105,10/31/2016 0:00,16,6,,,88823406,100257491,,M,97225076,88823406,56,21
97226624,88824305,C,1,20177,12/5/2016 0:00,14,5,12/19/2016 0:00,,88824305,100259121,10,M,97226624,88824305,56,1
97227265,88825041,C,20,20224,11/27/2016 0:00,13,6,,,88825041,100259337,36,M,97227265,88825041,56,20
97230348,88827390,C,25,20129,6/29/2016 0:00,15,6,,,88827390,100261958,32,M,97230348,88827390,56,25
97230539,88828559,C,20,20239,11/15/2016 0:00,8,6,,,88828559,100264094,31,M,97230539,88828559,56,20
97230734,88828733,C,20,20237,9/24/2016 0:00,0,2,12/27/2016 0:00,,88828733,100263325,16,M,97230734,88828733,56,20
97231028,88828968,C,41,20105,11/16/2016 0:00,13,5,12/2/2016 0:00,,88828968,100263643,14,F,97231028,88828968,56,41
97233475,88830278,C,14,20129,7/27/2016 0:00,22,6,,,88830278,100266500,,,97233475,88830278,56,14
97232871,88830648,C,20,20245,10/28/2016 0:00,8,2,12/14/2016 0:00,,88830648,100265504,17,M,97232871,88830648,56,20
97236086,88833639,C,20,20105,11/3/2016 0:00,12,6,,,88833639,100270100,,U,97236086,88833639,56,20
97237516,88834022,C,20,20255,9/11/2016 0:00,21,6,,,88834022,100270525,13,M,97237516,88834022,56,20
97238371,88834803,C,20,20181,4/29/2016 0:00,0,6,,,88834803,100271107,14,M,97238371,88834803,56,20
97240120,88835441,C,20,20129,9/16/2016 0:00,13,2,12/21/2016 0:00,,88835441,100271829,22,M,97240120,88835441,56,20
97240414,88836715,C,20,20129,9/21/2016 0:00,14,6,,,88836715,100273134,53,M,97240414,88836715,56,20
97240809,88837582,C,20,20269,12/2/2016 0:00,22,6,,,88837582,100273519,24,M,97240809,88837582,56,20
97242106,88837786,C,20,20269,12/9/2016 0:00,,6,,,88837786,100273812,,,97242106,88837786,56,20
97242382,88838012,C,25,20276,12/16/2016 0:00,,6,,,88838012,100274858,50,M,97242382,88838012,56,25
97242385,88838535,C,20,20129,10/3/2016 0:00,14,6,,,88838535,100275076,41,M,97242385,88838535,56,20
97243543,88839173,C,41,20105,12/1/2016 0:00,13,6,,,88839173,100276601,14,M,97243543,88839173,56,41
97248118,88843550,C,41,20105,12/1/2016 0:00,18,5,12/6/2016 0:00,,88843550,100279843,16,M,97248118,88843550,56,41
97250363,88845014,C,11,20300,1/19/2016 0:00,13,6,,,88845014,100284113,52,F,97250363,88845014,56,11
97250513,88845147,C,20,20129,11/7/2016 0:00,10,6,,,88845147,100284265,,,97250513,88845147,56,20
97253360,88847788,C,15,20305,10/27/2016 0:00,14,6,,,88847788,100286142,23,M,97253360,88847788,56,15
97255497,88848932,C,20,20307,11/28/2016 0:00,15,6,,,88848932,100288369,63,M,97255497,88848932,56,20
97257397,88850663,C,46,20129,11/21/2016 0:00,19,6,,,88850663,100290269,,,97257397,88850663,56,46
97257991,88851136,C,20,20309,11/2/2016 0:00,19,4,12/22/2016 0:00,,88851136,100290909,61,M,97257991,88851136,56,20
97257044,88851152,C,25,20309,11/11/2016 0:00,16,6,,,88851152,100290923,32,M,97257044,88851152,56,25
97258873,88852902,C,40,20320,12/5/2016 0:00,20,6,,,88852902,100291929,15,M,97258873,88852902,56,40
97259743,88853817,C,41,20309,12/2/2016 0:00,9,6,,,88853817,100292656,14,M,97259743,88853817,56,41
97261411,88854420,C,20,20289,5/23/2016 0:00,8,2,7/22/2016 0:00,,88854420,100294353,16,M,97261411,88854420,56,20
,,,,,,,,,,88854420,100293571,27,M,97261411,88854420,56,20
97261507,88854492,C,20,20289,5/1/2016 0:00,0,6,,,88854492,100294449,9,M,97261507,88854492,56,20
97264230,88857950,C,20,20331,10/1/2016 0:00,,6,,,88857950,100298195,19,F,97264230,88857950,56,20
97265851,88858449,C,20,20336,11/29/2016 0:00,12,6,,,88858449,100297974,23,M,97265851,88858449,56,20
97265894,88858463,A,20,20336,7/1/2016 0:00,0,6,,,88858463,100298839,47,M,97265894,88858463,56,20
97266605,88859102,C,20,20341,8/1/2016 0:00,0,6,,,88859102,100300558,57,M,97266605,88859102,56,20
97266628,88859123,C,10,20129,10/24/2016 0:00,15,4,12/2/2016 0:00,,88859123,100300577,16,M,97266628,88859123,56,10
97266758,88860203,C,20,20336,12/22/2016 0:00,14,6,,,88860203,100300713,31,M,97266758,88860203,56,20
97269091,88861391,C,25,20354,12/1/2016 0:00,7,6,,,88861391,100303249,33,M,97269091,88861391,56,25
97269189,88861666,C,20,20289,6/18/2016 0:00,0,6,,,88861666,100301420,36,F,97269189,88861666,56,20
97268873,88862184,C,20,20348,5/13/2016 0:00,17,6,,,88862184,100302880,70,M,97268873,88862184,56,20
97271289,88862648,C,25,20354,12/2/2016 0:00,19,6,,,88862648,100304403,20,M,97271289,88862648,56,25
97270815,88863030,C,20,20354,12/5/2016 0:00,12,6,,,88863030,100303937,,U,97270815,88863030,56,20
97270924,88863123,C,18,20355,10/27/2016 0:00,,6,,,88863123,100304957,40,M,97270924,88863123,56,18
97272322,88863461,C,20,20289,8/1/2016 0:00,0,2,9/9/2016 0:00,,88863461,100306355,9,M,97272322,88863461,56,20
,,,,,,,,,,88863461,100306356,6,F,97272322,88863461,56,20
97271400,88863721,C,20,20354,12/3/2016 0:00,17,6,,,88863721,100304591,26,M,97271400,88863721,56,20
97271946,88864197,C,20,20354,12/7/2016 0:00,14,6,,,88864197,100305164,47,M,97271946,88864197,56,20
97272848,88864958,C,11,20354,12/12/2016 0:00,19,6,,,88864958,100306898,28,M,97272848,88864958,56,11
